,Scenario,id,Choice,submitdate,startlanguage,startdate,Gender,Age,MaritalStatus,Occupation,Occupation.other.,Education,Householdsize,IncomeLevel,CityCountry,Nationality,DriversLicense,Carownership,ModeOfTransport.SQ001.,ModeOfTransport.SQ002.,ModeOfTransport.SQ003.,ParkingCosts.SQ001.,CongestionCosts.SQ001.,LowIncLikert.SQ001.,AffordableTrLikert.SQ001.,Resources,interviewtime,Time_Group1,Time_Group2,Time_Group3,Time_Group4,DailyTravelCost.Alt1,DelayOfTravel.Alt1,PeopleBenefiting.Alt1,CongestionReduction.Alt1,DailyTravelCost.Alt2,DelayOfTravel.Alt2,PeopleBenefiting.Alt2,CongestionReduction.Alt2,DailyTravelCost.Alt3,DelayOfTravel.Alt3,PeopleBenefiting.Alt3,CongestionReduction.Alt3
3118,S54,0675464_15,Alt2,1/28/2019 10:29,en,1/28/2019 10:21,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"10,000-20,000 €","Munich, Germany ",German ,Yes,no,Bike,Bike,Public Transport,2,1,2,2,Based on some measure of need,496.71,76.88,27.01,344.75,48.07,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3119,S54,0675464_81,Alt1,1/29/2019 8:55,en,1/29/2019 8:44,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),3,"10,000-20,000 €","Munich, germany",Spanish,Yes,no,Public Transport,Walking,Public Transport,3,1,3,3,Equally per capita,670.04,163.34,33.45,344.19,129.06,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3120,S54,0675464_29,Alt1,1/28/2019 12:35,en,1/28/2019 12:27,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),3,"0-5,000 €",Munich,German,Yes,"yes, a privately owned/leased car",Bike,Public Transport,Public Transport,1,1,2,3,Based on some measure of need,451.98,50.32,36.79,316.16,48.71,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3121,S54,0675464_49,Alt1,1/28/2019 14:50,en,1/28/2019 14:40,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,I prefer not to answer,"Munich, Germany ",Bangladeshi ,No,no,Public Transport,Public Transport,Walking,4,5,1,5,Based on some measure of need,639.64,226.09,44.17,231.86,137.52,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3122,S54,0675464_92,Alt1,1/30/2019 9:32,en,1/30/2019 9:21,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany",Indian,Yes,"yes, a privately owned/leased car",Public Transport,Public Transport,Public Transport,4,2,3,5,Based on some measure of need,667.54,81.97,234.14,281.55,69.88,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3123,S54,0675464_4,Alt2,1/28/2019 8:04,en,1/28/2019 7:57,Male,25-29 years,Single,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),2,"40,000-50,000 €","Ingolstadt, Germany",Indian,Yes,"yes, a privately owned/leased car",Car,Car,Car,5,1,4,2,Equally per capita,457.2,55.87,20.01,327.94,53.38,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3124,S54,0675464_66,Alt1,1/28/2019 20:26,en,1/28/2019 20:24,Female,25-29 years,Divorced / Widowed,unemployed,NA,University degree (Fachhochschul-/Universitätsabschluss),4,"0-5,000 €","Berlin,Germany",Turkish,No,no,Public Transport,Bike,Walking,2,4,3,2,,133.12,83,16.47,22.12,11.53,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3125,S54,0675464_38,Alt1,1/28/2019 13:29,en,1/28/2019 13:21,Male,18-24 years,Single,student (university),NA,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",>4,"0-5,000 €",Munich,Spanish,Yes,no,Public Transport,Walking,Public Transport,2,2,3,3,Based on some measure of need,470.79,91.21,43.64,271.54,64.4,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3126,S54,0675464_36,Alt1,1/28/2019 13:19,en,1/28/2019 13:13,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),2,"0-5,000 €","Munich, Germany",German,Yes,"yes, a privately owned/leased car",Public Transport,Car,Public Transport,2,1,2,3,Equally per capita,336.99,49.02,27.11,216.3,44.56,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3127,S54,0675464_5,Alt1,1/28/2019 8:27,en,1/28/2019 8:02,Male,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany",Indian,No,no,Public Transport,Public Transport,Public Transport,3,4,2,3,Based on some measure of need,1499.14,1274.24,32.16,145.47,47.27,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3128,S54,0675464_39,Alt1,1/28/2019 13:30,en,1/28/2019 13:25,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany ",Indian ,Yes,no,Public Transport,Public Transport,Public Transport,2,2,3,4,Based on some measure of need,201.04,63.76,17.99,77.54,41.75,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3129,S54,0675464_98,Alt2,2/8/2019 10:00,en,2/8/2019 9:56,Male,30-39 years,I prefer not to answer,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),3,60000-70000 €,"Ingolstadt, Germany",German,Yes,"yes, a privately owned/leased car",Car,Car,Public Transport,4,4,4,2,Based on some measure of need,267.39,65.6,18.09,104.71,78.99,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3130,S54,0675464_91,Alt1,1/30/2019 8:34,en,1/30/2019 8:27,Female,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"5,000-10,000 €","Munich, Germany",German,Yes,"yes, a privately owned/leased car",Public Transport,Public Transport,Public Transport,3,4,3,1,Based on some measure of need,427.8,100.11,25.41,239.34,62.94,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3131,S54,0675464_76,Alt3,1/28/2019 22:46,en,1/28/2019 22:42,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),4,"5,000-10,000 €",Jena,Bangladeshi,No,no,Public Transport,Walking,Public Transport,3,2,4,3,Based on some measure of need,261.29,139.17,35.09,46.98,40.05,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3132,S54,0675464_58,Alt1,1/28/2019 19:50,en,1/28/2019 19:47,Male,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany ",Indian,Yes,no,Public Transport,Public Transport,Public Transport,3,3,4,4,Based on some measure of need,199.73,39.89,17.22,110.47,32.15,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3133,S54,0675464_97,Alt1,2/2/2019 21:50,en,2/2/2019 21:46,Male,25-29 years,Single,student (university),NA,Graduate degree (MSc / PhD / etc.),2,"20,000-30,000 €","Gainesville, Florida, USA",Bangladeshi,Yes,no,Public Transport,Public Transport,Public Transport,2,1,5,5,Equally per capita,257.67,90.43,17.56,104.73,44.95,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3134,S54,0675464_8,Alt1,1/28/2019 8:26,en,1/28/2019 8:17,Female,25-29 years,Single,Employed - half-employed,NA,Graduate degree (MSc / PhD / etc.),>4,"0-5,000 €","Munich, Germany",Indian,No,no,Public Transport,Public Transport,Public Transport,3,3,4,5,Equally per capita,527.76,63.9,19.32,395.35,49.19,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3135,S54,0675464_21,Alt1,1/28/2019 10:39,en,1/28/2019 10:35,Female,25-29 years,Married,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),2,"5,000-10,000 €","Munich, Germany",Indian,No,no,Public Transport,Public Transport,Public Transport,4,1,3,3,Based on some measure of need,237.14,57.57,12.67,136.05,30.85,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3136,S54,0675464_26,Alt2,1/28/2019 12:10,en,1/28/2019 12:06,Male,18-24 years,Single,student (university),NA,Not graduated,1,"0-5,000 €","Munich, Germany",Indian,No,no,Public Transport,Public Transport,Public Transport,4,1,5,4,Based on some measure of need,249.03,73.22,17.84,118.08,39.89,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3137,S54,0675464_19,Alt2,1/28/2019 10:37,en,1/28/2019 10:31,Male,18-24 years,Single,student (university),NA,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",>4,"5,000-10,000 €","Vierkirchen, Germany",German,Yes,"yes, a privately owned/leased car",Car,Car,Car,5,5,2,1,Based on some measure of need,379.52,98.38,26.34,185.28,69.52,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3138,S54,0675464_23,Alt1,1/28/2019 12:09,en,1/28/2019 11:30,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),3,"20,000-30,000 €","Munich, Germany",German,Yes,no,Bike,Bike,Public Transport,1,1,2,2,Equally per capita,2315.64,77.39,29.56,2142.49,66.2,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3139,S54,0675464_50,Alt2,1/28/2019 15:00,en,1/28/2019 14:53,Female,25-29 years,Single,Employed - full-employed,NA,University degree (Fachhochschul-/Universitätsabschluss),1,"50,000-60000 €","Munich (Fürstenried West), Germany",German/Czech,Yes,no,Public Transport,Walking,Public Transport,2,3,4,1,Based on some measure of need,445.13,97.25,50.48,242.68,54.72,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3140,S54,0675464_20,Alt2,1/28/2019 11:36,en,1/28/2019 10:34,Male,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"5,000-10,000 €","Munich, Germany",Indian ,No,no,Public Transport,Public Transport,Public Transport,5,3,4,3,Based on some measure of need,292.94,60.11,44.73,138.12,49.98,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3141,S54,0675464_56,Alt3,1/28/2019 17:57,en,1/28/2019 17:48,Female,18-24 years,Single,student (university),NA,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",2,"0-5,000 €","Munich, Germany",German,Yes,no,Bike,Public Transport,Public Transport,2,1,4,3,,506.05,106.87,47.82,267.49,83.87,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3142,S54,0675464_69,Alt3,1/28/2019 20:38,en,1/28/2019 20:34,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"5,000-10,000 €",Munich,Bangladesh,No,no,Public Transport,Public Transport,Bike,3,3,3,3,Based on some measure of need,260.2,91.65,23.53,100.37,44.65,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3143,S54,0675464_51,Alt1,1/28/2019 15:02,en,1/28/2019 14:57,Male,25-29 years,Married,student (university),NA,Graduate degree (MSc / PhD / etc.),1,"0-5,000 €","Munich, Germany",Bangladeshi,No,no,Public Transport,Public Transport,Public Transport,1,3,5,3,Based on some measure of need,266.93,43.84,16.01,145.16,61.92,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3144,S54,0675464_41,Alt2,1/28/2019 13:41,en,1/28/2019 13:35,Male,25-29 years,I prefer not to answer,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","munich, germany",german,Yes,no,Bike,Walking,Bike,1,1,4,3,Equally per capita,398.79,89.08,27.58,223.94,58.19,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3145,S54,0675464_9,Alt2,1/28/2019 9:17,en,1/28/2019 9:11,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €",Kassel ,Indian ,No,no,Public Transport,Walking,Public Transport,4,2,4,2,,371.52,37.56,23.53,257.53,52.9,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3146,S54,0675464_22,Alt1,1/28/2019 11:29,en,1/28/2019 11:22,Female,25-29 years,Single,Employed - full-employed,NA,University degree (Fachhochschul-/Universitätsabschluss),2,"40,000-50,000 €","Munich, Germany",German,Yes,no,Public Transport,Public Transport,Public Transport,3,1,4,2,Based on some measure of need,425.73,56.8,25.52,255.12,88.29,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3147,S54,0675464_2,Alt3,1/28/2019 7:31,en,1/28/2019 7:26,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),4,"0-5,000 €",Munich Germany,Indian,No,no,Public Transport,Walking,Walking,1,3,1,3,Equally per capita,310.26,71.67,42.52,115.76,80.31,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3148,S54,0675464_24,Alt1,1/28/2019 11:52,en,1/28/2019 11:46,Female,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),>4,"5,000-10,000 €","Munich, Germany",German,Yes,no,Public Transport,Public Transport,Public Transport,2,2,4,4,Based on some measure of need,384.22,110.21,34.81,165.07,74.13,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3149,S54,0675464_63,Alt3,1/28/2019 20:22,en,1/28/2019 20:17,Male,25-29 years,Single,student (university),NA,Graduate degree (MSc / PhD / etc.),2,"0-5,000 €","Munich, Germany",Bangladeshi,No,no,Public Transport,Public Transport,Public Transport,1,1,3,3,Equally per capita,293.05,91.56,52.53,101,47.96,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3150,S54,0675464_82,Alt1,1/29/2019 13:49,en,1/29/2019 13:40,Female,30-39 years,Married,Employed - half-employed,NA,University degree (Fachhochschul-/Universitätsabschluss),4,"30,000-40,000 €","Dachau, Germany",German,Yes,"yes, a privately owned/leased car",Public Transport,Car,Bike,3,4,1,2,,556.86,112.59,43.26,306.99,94.02,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3151,S54,0675464_35,Alt3,1/28/2019 13:15,en,1/28/2019 13:11,Female,18-24 years,Single,student (university),NA,"High school graduated (Fachhochschulreife, Abitur, EOS 12. Klasse bzw. Berufsausbildung mit Abitur)",4,"5,000-10,000 €","Augsburg, Germany",German,Yes,"yes, a privately owned/leased car",Bike,Car,Bike,4,3,1,2,Equally per capita,257.4,59.02,20.99,136.02,41.37,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3152,S54,0675464_96,Alt1,1/31/2019 14:15,en,1/31/2019 14:08,Male,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),>4,"0-5,000 €","Sylhet, Bangladesh ",Bangladeshi ,No,no,Public Transport,Walking,Bike,5,5,5,5,Equally per capita,385.66,196.56,42.66,94.21,52.23,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3153,S54,0675464_87,Alt1,1/29/2019 18:03,en,1/29/2019 17:47,Male,25-29 years,Single,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),1,"40,000-50,000 €",Aachen,Indian ,Yes,no,Car,Public Transport,Carsharing,1,2,3,3,Based on some measure of need,966.81,56.19,39.84,771.03,99.75,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3154,S54,0675464_25,Alt2,1/28/2019 12:01,en,1/28/2019 11:50,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),>4,"10,000-20,000 €","Munich, Germany",Indian,Yes,no,Public Transport,Public Transport,Car,2,1,1,3,Based on some measure of need,639.26,90.1,46,372.83,130.33,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3155,S54,0675464_86,Alt1,1/29/2019 17:00,en,1/29/2019 16:57,Male,25-29 years,Single,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),4,"40,000-50,000 €","Munich,Germany ",Indian ,Yes,no,Car,Walking,Public Transport,4,2,2,4,,180.29,65.75,24.01,66.7,23.83,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3156,S54,0675464_57,Alt1,1/28/2019 18:26,en,1/28/2019 18:19,Male,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"0-5,000 €","Munich, Germany",Indian,Yes,no,Public Transport,Public Transport,Public Transport,1,1,3,2,Based on some measure of need,427.75,55.06,63.43,256.14,53.12,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3157,S54,0675464_70,Alt3,1/28/2019 21:15,en,1/28/2019 21:05,Female,30-39 years,Married,student (university),NA,Graduate degree (MSc / PhD / etc.),2,"40,000-50,000 €","Berlin, Germany",Bangladeshi,Yes,"yes, a privately owned/leased car",Public Transport,Car,Car,4,4,4,4,Equally per capita,600.06,93.09,30.83,297.81,178.33,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3158,S54,0675464_67,Alt2,1/28/2019 20:36,en,1/28/2019 20:30,Male,25-29 years,Single,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),1,"5,000-10,000 €","Munich, Germany",American,Yes,no,Public Transport,Walking,Public Transport,4,1,2,3,Based on some measure of need,330.1,42.51,19.32,205.91,62.36,0,0.2,0.3,0.15,1.5,-0.2,0,0,0,0,0,0
3159,S55,0675464_61,Alt1,1/28/2019 20:25,en,1/28/2019 20:15,Male,25-29 years,Single,Employed - half-employed,NA,University degree (Fachhochschul-/Universitätsabschluss),>4,"0-5,000 €","Sylhet, Bangladesh ",Muslim,Yes,"yes, a privately owned/leased car",Public Transport,Car,Car,1,1,5,3,Based on some measure of need,614.1,115.62,60.57,367.12,70.79,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
3160,S55,0675464_36,Alt1,1/28/2019 13:19,en,1/28/2019 13:13,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),2,"0-5,000 €","Munich, Germany",German,Yes,"yes, a privately owned/leased car",Public Transport,Car,Public Transport,2,1,2,3,Equally per capita,336.99,49.02,27.11,216.3,44.56,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
3161,S55,0675464_44,Alt2,1/28/2019 14:11,en,1/28/2019 13:59,Male,30-39 years,Married,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),4,>70000 €,Munich,German,Yes,"yes, a privately owned/leased car",Car,Car,Car,2,1,1,4,Based on some measure of need,710.5,39.55,23.87,581.52,65.56,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
3162,S55,0675464_24,Alt1,1/28/2019 11:52,en,1/28/2019 11:46,Female,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),>4,"5,000-10,000 €","Munich, Germany",German,Yes,no,Public Transport,Public Transport,Public Transport,2,2,4,4,Based on some measure of need,384.22,110.21,34.81,165.07,74.13,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
3163,S55,0675464_86,Alt2,1/29/2019 17:00,en,1/29/2019 16:57,Male,25-29 years,Single,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),4,"40,000-50,000 €","Munich,Germany ",Indian ,Yes,no,Car,Walking,Public Transport,4,2,2,4,,180.29,65.75,24.01,66.7,23.83,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
3164,S55,0675464_6,Alt3,1/28/2019 8:22,en,1/28/2019 8:07,Male,30-39 years,Married,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),2,"30,000-40,000 €",,Austria,Yes,"yes, a privately owned/leased car",Public Transport,Bike,Car,3,1,1,5,Based on some measure of need,896.28,99.45,34.64,659.56,102.63,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
3165,S55,0675464_43,Alt3,1/28/2019 14:04,en,1/28/2019 13:59,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),4,"0-5,000 €",munuch，Germany,Chinese,Yes,no,Public Transport,Bike,Public Transport,5,4,3,4,Based on some measure of need,326.46,98.34,32.58,141.09,54.45,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
3166,S55,0675464_81,Alt2,1/29/2019 8:55,en,1/29/2019 8:44,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),3,"10,000-20,000 €","Munich, germany",Spanish,Yes,no,Public Transport,Walking,Public Transport,3,1,3,3,Equally per capita,670.04,163.34,33.45,344.19,129.06,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
3167,S55,0675464_50,Alt2,1/28/2019 15:00,en,1/28/2019 14:53,Female,25-29 years,Single,Employed - full-employed,NA,University degree (Fachhochschul-/Universitätsabschluss),1,"50,000-60000 €","Munich (Fürstenried West), Germany",German/Czech,Yes,no,Public Transport,Walking,Public Transport,2,3,4,1,Based on some measure of need,445.13,97.25,50.48,242.68,54.72,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
3168,S55,0675464_25,Alt2,1/28/2019 12:01,en,1/28/2019 11:50,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),>4,"10,000-20,000 €","Munich, Germany",Indian,Yes,no,Public Transport,Public Transport,Car,2,1,1,3,Based on some measure of need,639.26,90.1,46,372.83,130.33,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
3169,S55,0675464_27,Alt1,1/28/2019 12:26,en,1/28/2019 12:22,Female,18-24 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"5,000-10,000 €",Munich,German ,Yes,no,Public Transport,Walking,Walking,1,1,1,2,Equally per capita,287.3,63.41,32.19,130.22,61.48,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
3170,S55,0675464_15,Alt3,1/28/2019 10:29,en,1/28/2019 10:21,Male,25-29 years,Single,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),1,"10,000-20,000 €","Munich, Germany ",German ,Yes,no,Bike,Bike,Public Transport,2,1,2,2,Based on some measure of need,496.71,76.88,27.01,344.75,48.07,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
3171,S55,0675464_21,Alt3,1/28/2019 10:39,en,1/28/2019 10:35,Female,25-29 years,Married,student (university),NA,University degree (Fachhochschul-/Universitätsabschluss),2,"5,000-10,000 €","Munich, Germany",Indian,No,no,Public Transport,Public Transport,Public Transport,4,1,3,3,Based on some measure of need,237.14,57.57,12.67,136.05,30.85,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
3172,S55,0675464_88,Alt3,1/29/2019 18:02,en,1/29/2019 17:51,Male,30-39 years,Married,Employed - full-employed,NA,University degree (Fachhochschul-/Universitätsabschluss),2,"40,000-50,000 €",,,Yes,"yes, a privately owned/leased car",Car,Public Transport,Carsharing,2,3,3,5,Based on some measure of need,674.38,82.81,44.9,392.41,154.26,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
3173,S55,0675464_82,Alt1,1/29/2019 13:49,en,1/29/2019 13:40,Female,30-39 years,Married,Employed - half-employed,NA,University degree (Fachhochschul-/Universitätsabschluss),4,"30,000-40,000 €","Dachau, Germany",German,Yes,"yes, a privately owned/leased car",Public Transport,Car,Bike,3,4,1,2,,556.86,112.59,43.26,306.99,94.02,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
3174,S55,0675464_8,Alt2,1/28/2019 8:26,en,1/28/2019 8:17,Female,25-29 years,Single,Employed - half-employed,NA,Graduate degree (MSc / PhD / etc.),>4,"0-5,000 €","Munich, Germany",Indian,No,no,Public Transport,Public Transport,Public Transport,3,3,4,5,Equally per capita,527.76,63.9,19.32,395.35,49.19,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
3175,S55,0675464_42,Alt1,1/28/2019 13:41,en,1/28/2019 13:39,Male,25-29 years,Single,student (university),NA,Not graduated,1,"5,000-10,000 €",,,No,no,Public Transport,Public Transport,Public Transport,1,2,5,5,Equally per capita,161.14,43.79,39.54,38.14,39.67,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
3176,S55,0675464_4,Alt2,1/28/2019 8:04,en,1/28/2019 7:57,Male,25-29 years,Single,Employed - full-employed,NA,Graduate degree (MSc / PhD / etc.),2,"40,000-50,000 €","Ingolstadt, Germany",Indian,Yes,"yes, a privately owned/leased car",Car,Car,Car,5,1,4,2,Equally per capita,457.2,55.87,20.01,327.94,53.38,3,0.2,0,0.15,3,0,0.15,0,0,0,0,0
